firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,season,playerName
LeBron,James,2544,20700807,2008-02-22 20:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,1,1,44.0,33.0,8.0,1.0,1.0,20.0,11.0,0.55,6.0,2.0,0.333,14.0,9.0,0.643,12.0,3.0,15.0,1.0,3.0,2.0,2007-08,LeBron James
LeBron,James,2544,20700792,2008-02-20 19:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,0,43.0,31.0,12.0,1.0,2.0,22.0,11.0,0.5,5.0,1.0,0.2,12.0,8.0,0.667,12.0,2.0,14.0,1.0,4.0,14.0,2007-08,LeBron James
LeBron,James,2544,20700781,2008-02-19 19:00:00,Cleveland,Cavaliers,Houston,Rockets,Regular Season,,,,0,1,42.0,26.0,11.0,0.0,2.0,18.0,7.0,0.389,7.0,4.0,0.571,11.0,8.0,0.727,11.0,2.0,13.0,2.0,5.0,-8.0,2007-08,LeBron James
LeBron,James,2544,20700768,2008-02-13 19:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Regular Season,,,,0,1,42.0,39.0,9.0,1.0,0.0,31.0,17.0,0.548,5.0,1.0,0.2,7.0,4.0,0.571,4.0,2.0,6.0,4.0,3.0,-3.0,2007-08,LeBron James
LeBron,James,2544,20700754,2008-02-11 19:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,1,0,43.0,29.0,10.0,1.0,3.0,15.0,8.0,0.533,2.0,1.0,0.5,15.0,12.0,0.8,6.0,1.0,7.0,3.0,5.0,10.0,2007-08,LeBron James
LeBron,James,2544,20700744,2008-02-10 19:00:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,,,,0,1,32.0,30.0,3.0,0.0,2.0,23.0,11.0,0.478,5.0,2.0,0.4,6.0,6.0,1.0,4.0,1.0,5.0,1.0,5.0,-25.0,2007-08,LeBron James
LeBron,James,2544,20700730,2008-02-08 19:30:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,1,0,44.0,26.0,7.0,1.0,2.0,24.0,11.0,0.458,3.0,0.0,0.0,4.0,4.0,1.0,7.0,4.0,11.0,2.0,1.0,5.0,2007-08,LeBron James
LeBron,James,2544,20700724,2008-02-07 20:00:00,Cleveland,Cavaliers,Houston,Rockets,Regular Season,,,,0,0,41.0,32.0,6.0,2.0,2.0,23.0,12.0,0.522,5.0,2.0,0.4,11.0,6.0,0.545,6.0,1.0,7.0,0.0,3.0,-11.0,2007-08,LeBron James
LeBron,James,2544,20700708,2008-02-05 19:00:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,1,42.0,33.0,12.0,2.0,5.0,21.0,11.0,0.524,8.0,4.0,0.5,10.0,7.0,0.7,8.0,1.0,9.0,5.0,7.0,12.0,2007-08,LeBron James
LeBron,James,2544,20700690,2008-02-02 19:30:00,Cleveland,Cavaliers,Los Angeles,Clippers,Regular Season,,,,1,1,43.0,28.0,7.0,1.0,2.0,19.0,8.0,0.421,4.0,1.0,0.25,16.0,11.0,0.688,11.0,0.0,11.0,2.0,3.0,15.0,2007-08,LeBron James
LeBron,James,2544,20700672,2008-01-30 21:00:00,Cleveland,Cavaliers,Portland,Trail Blazers,Regular Season,,,,1,0,43.0,37.0,4.0,2.0,2.0,29.0,13.0,0.448,6.0,3.0,0.5,12.0,8.0,0.667,12.0,2.0,14.0,3.0,4.0,3.0,2007-08,LeBron James
LeBron,James,2544,20700643,2008-01-27 15:30:00,Cleveland,Cavaliers,Los Angeles,Lakers,Regular Season,,,,1,0,44.0,41.0,4.0,0.0,2.0,32.0,16.0,0.5,5.0,1.0,0.2,12.0,8.0,0.667,6.0,3.0,9.0,4.0,5.0,-3.0,2007-08,LeBron James
LeBron,James,2544,20700627,2008-01-25 19:00:00,Cleveland,Cavaliers,Phoenix,Suns,Regular Season,,,,0,1,39.0,36.0,5.0,0.0,2.0,30.0,14.0,0.467,1.0,0.0,0.0,10.0,8.0,0.8,5.0,2.0,7.0,3.0,1.0,-12.0,2007-08,LeBron James
LeBron,James,2544,20700612,2008-01-23 19:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,1,1,31.0,23.0,8.0,1.0,2.0,13.0,7.0,0.538,3.0,1.0,0.333,9.0,8.0,0.889,6.0,2.0,8.0,2.0,0.0,31.0,2007-08,LeBron James
LeBron,James,2544,20700606,2008-01-21 20:00:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,1,0,39.0,28.0,5.0,1.0,4.0,26.0,11.0,0.423,4.0,1.0,0.25,5.0,5.0,1.0,2.0,1.0,3.0,4.0,5.0,12.0,2007-08,LeBron James
LeBron,James,2544,20700570,2008-01-17 20:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Regular Season,,,,1,0,38.0,27.0,7.0,2.0,0.0,24.0,9.0,0.375,5.0,1.0,0.2,12.0,8.0,0.667,6.0,3.0,9.0,1.0,3.0,-11.0,2007-08,LeBron James
LeBron,James,2544,20700558,2008-01-15 20:00:00,Cleveland,Cavaliers,Memphis,Grizzlies,Regular Season,,,,1,0,47.0,51.0,9.0,1.0,3.0,28.0,18.0,0.643,12.0,6.0,0.5,16.0,9.0,0.563,5.0,3.0,8.0,1.0,4.0,10.0,2007-08,LeBron James
LeBron,James,2544,20700527,2008-01-11 19:30:00,Cleveland,Cavaliers,Charlotte,Bobcats,Regular Season,,,,1,1,49.0,31.0,8.0,3.0,4.0,20.0,10.0,0.5,7.0,2.0,0.286,15.0,9.0,0.6,14.0,5.0,19.0,3.0,8.0,-2.0,2007-08,LeBron James
LeBron,James,2544,20700510,2008-01-09 19:00:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,0,0,43.0,31.0,6.0,1.0,3.0,22.0,13.0,0.591,4.0,0.0,0.0,9.0,5.0,0.556,7.0,3.0,10.0,3.0,3.0,-7.0,2007-08,LeBron James
LeBron,James,2544,20700503,2008-01-08 19:00:00,Cleveland,Cavaliers,Seattle,SuperSonics,Regular Season,,,,1,1,35.0,22.0,3.0,0.0,2.0,18.0,8.0,0.444,3.0,0.0,0.0,6.0,6.0,1.0,6.0,2.0,8.0,2.0,4.0,13.0,2007-08,LeBron James
LeBron,James,2544,20700490,2008-01-06 13:00:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,1,0,45.0,39.0,8.0,0.0,0.0,29.0,14.0,0.483,8.0,4.0,0.5,12.0,7.0,0.583,8.0,3.0,11.0,1.0,1.0,-1.0,2007-08,LeBron James
LeBron,James,2544,20700477,2008-01-04 19:30:00,Cleveland,Cavaliers,Sacramento,Kings,Regular Season,,,,1,1,45.0,24.0,10.0,1.0,5.0,18.0,7.0,0.389,6.0,1.0,0.167,12.0,9.0,0.75,7.0,1.0,8.0,1.0,3.0,7.0,2007-08,LeBron James
LeBron,James,2544,20700460,2008-01-02 19:00:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,1,1,40.0,36.0,6.0,1.0,2.0,22.0,13.0,0.591,3.0,1.0,0.333,11.0,9.0,0.818,4.0,1.0,5.0,1.0,2.0,7.0,2007-08,LeBron James
LeBron,James,2544,20700438,2007-12-29 20:00:00,Cleveland,Cavaliers,New Orleans,Hornets,Regular Season,,,,0,0,42.0,21.0,6.0,0.0,1.0,21.0,8.0,0.381,4.0,1.0,0.25,6.0,4.0,0.667,3.0,2.0,5.0,1.0,4.0,-18.0,2007-08,LeBron James
LeBron,James,2544,20700419,2007-12-27 20:00:00,Cleveland,Cavaliers,Dallas,Mavericks,Regular Season,,,,1,0,36.0,24.0,7.0,0.0,3.0,21.0,9.0,0.429,4.0,1.0,0.25,10.0,5.0,0.5,4.0,4.0,8.0,5.0,3.0,5.0,2007-08,LeBron James
LeBron,James,2544,20700405,2007-12-25 14:30:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,1,1,38.0,25.0,12.0,1.0,1.0,19.0,9.0,0.474,3.0,0.0,0.0,11.0,7.0,0.636,6.0,0.0,6.0,3.0,2.0,18.0,2007-08,LeBron James
LeBron,James,2544,20700402,2007-12-23 18:00:00,Cleveland,Cavaliers,Golden State,Warriors,Regular Season,,,,0,1,40.0,25.0,8.0,1.0,1.0,20.0,8.0,0.4,2.0,0.0,0.0,13.0,9.0,0.692,3.0,2.0,5.0,2.0,3.0,-12.0,2007-08,LeBron James
LeBron,James,2544,20700379,2007-12-20 20:00:00,Cleveland,Cavaliers,Los Angeles,Lakers,Regular Season,,,,1,1,38.0,33.0,5.0,1.0,1.0,29.0,12.0,0.414,3.0,0.0,0.0,11.0,9.0,0.818,6.0,4.0,10.0,3.0,3.0,-7.0,2007-08,LeBron James
LeBron,James,2544,20700370,2007-12-19 19:30:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,0,0,36.0,32.0,6.0,0.0,6.0,21.0,12.0,0.571,6.0,3.0,0.5,6.0,5.0,0.833,7.0,1.0,8.0,1.0,4.0,-9.0,2007-08,LeBron James
LeBron,James,2544,20700355,2007-12-17 19:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,1,50.0,31.0,5.0,0.0,1.0,25.0,10.0,0.4,5.0,0.0,0.0,13.0,11.0,0.846,7.0,1.0,8.0,3.0,2.0,6.0,2007-08,LeBron James
LeBron,James,2544,20700344,2007-12-15 19:30:00,Cleveland,Cavaliers,Philadelphia,76ers,Regular Season,,,,0,1,41.0,21.0,6.0,1.0,0.0,18.0,10.0,0.556,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,6.0,1.0,3.0,5.0,2007-08,LeBron James
LeBron,James,2544,20700331,2007-12-14 20:00:00,Cleveland,Cavaliers,New Jersey,Nets,Regular Season,,,,0,0,41.0,29.0,8.0,0.0,2.0,25.0,12.0,0.48,9.0,3.0,0.333,3.0,2.0,0.667,6.0,0.0,6.0,3.0,6.0,6.0,2007-08,LeBron James
LeBron,James,2544,20700308,2007-12-11 19:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,1,22.0,17.0,5.0,1.0,1.0,9.0,5.0,0.556,1.0,0.0,0.0,10.0,7.0,0.7,2.0,1.0,3.0,2.0,4.0,27.0,2007-08,LeBron James
LeBron,James,2544,20700214,2007-11-28 19:30:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,0,0,19.0,15.0,3.0,0.0,0.0,11.0,5.0,0.455,2.0,0.0,0.0,9.0,5.0,0.556,1.0,0.0,1.0,1.0,0.0,-2.0,2007-08,LeBron James
LeBron,James,2544,20700204,2007-11-27 19:00:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,1,45.0,38.0,13.0,2.0,2.0,25.0,11.0,0.44,8.0,2.0,0.25,15.0,14.0,0.933,4.0,0.0,4.0,2.0,3.0,14.0,2007-08,LeBron James
LeBron,James,2544,20700193,2007-11-25 14:30:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,0,35.0,30.0,10.0,1.0,4.0,21.0,10.0,0.476,6.0,1.0,0.167,15.0,9.0,0.6,8.0,3.0,11.0,1.0,2.0,9.0,2007-08,LeBron James
LeBron,James,2544,20700183,2007-11-24 13:00:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,1,1,44.0,37.0,12.0,1.0,3.0,29.0,14.0,0.483,8.0,2.0,0.25,8.0,7.0,0.875,9.0,3.0,12.0,3.0,4.0,7.0,2007-08,LeBron James
LeBron,James,2544,20700165,2007-11-21 20:00:00,Cleveland,Cavaliers,Minnesota,Timberwolves,Regular Season,,,,1,0,39.0,45.0,5.0,2.0,3.0,26.0,17.0,0.654,10.0,6.0,0.6,8.0,5.0,0.625,6.0,2.0,8.0,2.0,3.0,14.0,2007-08,LeBron James
LeBron,James,2544,20700151,2007-11-20 19:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,0,1,44.0,34.0,7.0,1.0,1.0,22.0,11.0,0.5,7.0,1.0,0.143,12.0,11.0,0.917,7.0,0.0,7.0,4.0,3.0,-2.0,2007-08,LeBron James
LeBron,James,2544,20700124,2007-11-16 19:30:00,Cleveland,Cavaliers,Utah,Jazz,Regular Season,,,,1,1,40.0,40.0,9.0,3.0,0.0,27.0,13.0,0.481,3.0,1.0,0.333,15.0,13.0,0.867,8.0,2.0,10.0,3.0,5.0,13.0,2007-08,LeBron James
LeBron,James,2544,20700107,2007-11-14 19:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,0,1,47.0,39.0,14.0,2.0,0.0,27.0,15.0,0.556,4.0,2.0,0.5,9.0,7.0,0.778,9.0,4.0,13.0,1.0,4.0,2.0,2007-08,LeBron James
LeBron,James,2544,20700094,2007-11-12 21:00:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,,,,0,0,33.0,27.0,4.0,0.0,2.0,16.0,9.0,0.563,3.0,1.0,0.333,14.0,8.0,0.571,1.0,0.0,1.0,3.0,4.0,-13.0,2007-08,LeBron James
LeBron,James,2544,20700092,2007-11-11 21:30:00,Cleveland,Cavaliers,Los Angeles,Clippers,Regular Season,,,,1,0,35.0,22.0,8.0,1.0,6.0,21.0,9.0,0.429,2.0,0.0,0.0,8.0,4.0,0.5,4.0,1.0,5.0,3.0,5.0,11.0,2007-08,LeBron James
LeBron,James,2544,20700077,2007-11-09 22:30:00,Cleveland,Cavaliers,Sacramento,Kings,Regular Season,,,,1,0,43.0,26.0,4.0,1.0,1.0,19.0,10.0,0.526,2.0,0.0,0.0,8.0,6.0,0.75,4.0,0.0,4.0,1.0,1.0,-1.0,2007-08,LeBron James
LeBron,James,2544,20700060,2007-11-07 22:30:00,Cleveland,Cavaliers,Utah,Jazz,Regular Season,,,,0,0,40.0,32.0,13.0,2.0,3.0,27.0,12.0,0.444,4.0,1.0,0.25,15.0,7.0,0.467,13.0,2.0,15.0,4.0,4.0,4.0,2007-08,LeBron James
LeBron,James,2544,20700053,2007-11-06 22:30:00,Cleveland,Cavaliers,Golden State,Warriors,Regular Season,,,,1,0,41.0,24.0,9.0,3.0,0.0,16.0,9.0,0.563,2.0,1.0,0.5,7.0,5.0,0.714,12.0,1.0,13.0,1.0,2.0,4.0,2007-08,LeBron James
LeBron,James,2544,20700041,2007-11-04 20:00:00,Cleveland,Cavaliers,Phoenix,Suns,Regular Season,,,,0,0,43.0,27.0,8.0,4.0,2.0,26.0,11.0,0.423,5.0,3.0,0.6,2.0,2.0,1.0,4.0,1.0,5.0,0.0,3.0,-18.0,2007-08,LeBron James
LeBron,James,2544,20700020,2007-11-02 19:30:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,1,1,44.0,45.0,7.0,1.0,3.0,28.0,13.0,0.464,5.0,3.0,0.6,22.0,16.0,0.727,4.0,3.0,7.0,1.0,3.0,4.0,2007-08,LeBron James
LeBron,James,2544,20700008,2007-10-31 20:00:00,Cleveland,Cavaliers,Dallas,Mavericks,Regular Season,,,,0,1,36.0,10.0,4.0,0.0,1.0,11.0,2.0,0.182,2.0,0.0,0.0,10.0,6.0,0.6,4.0,1.0,5.0,4.0,5.0,-12.0,2007-08,LeBron James
LeBron,James,2544,40600404,2007-06-14 21:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Playoffs,NBA Finals,,4.0,0,1,46.0,24.0,10.0,0.0,0.0,30.0,10.0,0.333,7.0,2.0,0.286,6.0,2.0,0.333,6.0,0.0,6.0,1.0,6.0,2.0,2006-07,LeBron James
LeBron,James,2544,40600403,2007-06-12 21:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Playoffs,NBA Finals,,3.0,0,1,41.0,25.0,7.0,1.0,2.0,23.0,9.0,0.391,5.0,0.0,0.0,8.0,7.0,0.875,8.0,0.0,8.0,3.0,5.0,4.0,2006-07,LeBron James
LeBron,James,2544,40600402,2007-06-10 21:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Playoffs,NBA Finals,,2.0,0,0,38.0,25.0,6.0,0.0,1.0,21.0,9.0,0.429,2.0,0.0,0.0,11.0,7.0,0.636,4.0,3.0,7.0,3.0,6.0,-5.0,2006-07,LeBron James
LeBron,James,2544,40600401,2007-06-07 21:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Playoffs,NBA Finals,,1.0,0,0,44.0,14.0,4.0,1.0,1.0,16.0,4.0,0.25,6.0,2.0,0.333,4.0,4.0,1.0,6.0,1.0,7.0,1.0,6.0,-5.0,2006-07,LeBron James
LeBron,James,2544,40600306,2007-06-02 20:30:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Finals,,6.0,1,1,46.0,20.0,8.0,2.0,2.0,11.0,3.0,0.273,2.0,0.0,0.0,19.0,14.0,0.737,12.0,2.0,14.0,1.0,3.0,13.0,2006-07,LeBron James
LeBron,James,2544,40600305,2007-05-31 20:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Finals,,5.0,1,0,50.0,48.0,7.0,0.0,2.0,33.0,18.0,0.545,3.0,2.0,0.667,14.0,10.0,0.714,6.0,3.0,9.0,3.0,2.0,2.0,2006-07,LeBron James
LeBron,James,2544,40600304,2007-05-29 20:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Finals,,4.0,1,1,44.0,25.0,11.0,0.0,3.0,19.0,8.0,0.421,5.0,1.0,0.2,9.0,8.0,0.889,7.0,0.0,7.0,0.0,3.0,-4.0,2006-07,LeBron James
LeBron,James,2544,40600303,2007-05-27 20:30:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Finals,,3.0,1,1,46.0,32.0,9.0,0.0,2.0,21.0,12.0,0.571,3.0,2.0,0.667,9.0,6.0,0.667,8.0,1.0,9.0,2.0,3.0,6.0,2006-07,LeBron James
LeBron,James,2544,40600302,2007-05-24 20:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Finals,,2.0,0,0,44.0,19.0,7.0,0.0,3.0,19.0,7.0,0.368,1.0,0.0,0.0,7.0,5.0,0.714,6.0,0.0,6.0,1.0,6.0,-6.0,2006-07,LeBron James
LeBron,James,2544,40600301,2007-05-21 20:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Finals,,1.0,0,0,45.0,10.0,9.0,1.0,4.0,15.0,5.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,1.0,2.0,-5.0,2006-07,LeBron James
LeBron,James,2544,40600216,2007-05-18 19:00:00,Cleveland,Cavaliers,New Jersey,Nets,Playoffs,East - Conf. Semifinals,,6.0,1,0,38.0,23.0,8.0,0.0,1.0,20.0,8.0,0.4,5.0,1.0,0.2,9.0,6.0,0.667,7.0,1.0,8.0,4.0,2.0,26.0,2006-07,LeBron James
LeBron,James,2544,40600215,2007-05-16 20:00:00,Cleveland,Cavaliers,New Jersey,Nets,Playoffs,East - Conf. Semifinals,,5.0,0,1,42.0,20.0,5.0,1.0,2.0,14.0,5.0,0.357,2.0,0.0,0.0,11.0,10.0,0.909,6.0,3.0,9.0,4.0,5.0,-15.0,2006-07,LeBron James
LeBron,James,2544,40600214,2007-05-14 19:00:00,Cleveland,Cavaliers,New Jersey,Nets,Playoffs,East - Conf. Semifinals,,4.0,1,0,46.0,30.0,7.0,0.0,0.0,16.0,9.0,0.563,3.0,2.0,0.667,15.0,10.0,0.667,9.0,0.0,9.0,1.0,3.0,9.0,2006-07,LeBron James
LeBron,James,2544,40600213,2007-05-12 17:00:00,Cleveland,Cavaliers,New Jersey,Nets,Playoffs,East - Conf. Semifinals,,3.0,0,0,44.0,18.0,12.0,0.0,0.0,16.0,5.0,0.313,5.0,1.0,0.2,7.0,7.0,1.0,6.0,0.0,6.0,2.0,2.0,-12.0,2006-07,LeBron James
LeBron,James,2544,40600212,2007-05-08 20:00:00,Cleveland,Cavaliers,New Jersey,Nets,Playoffs,East - Conf. Semifinals,,2.0,1,1,45.0,36.0,12.0,0.0,3.0,24.0,12.0,0.5,7.0,3.0,0.429,13.0,9.0,0.692,1.0,0.0,1.0,2.0,2.0,8.0,2006-07,LeBron James
LeBron,James,2544,40600211,2007-05-06 13:00:00,Cleveland,Cavaliers,New Jersey,Nets,Playoffs,East - Conf. Semifinals,,1.0,1,1,46.0,21.0,7.0,1.0,1.0,21.0,8.0,0.381,4.0,1.0,0.25,6.0,4.0,0.667,9.0,2.0,11.0,2.0,3.0,6.0,2006-07,LeBron James
LeBron,James,2544,40600114,2007-04-30 19:00:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,4.0,1,0,46.0,31.0,7.0,1.0,3.0,22.0,8.0,0.364,5.0,1.0,0.2,17.0,14.0,0.824,8.0,3.0,11.0,3.0,2.0,12.0,2006-07,LeBron James
LeBron,James,2544,40600113,2007-04-28 17:30:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,3.0,1,0,46.0,30.0,9.0,0.0,1.0,22.0,11.0,0.5,5.0,3.0,0.6,7.0,5.0,0.714,6.0,0.0,6.0,3.0,2.0,6.0,2006-07,LeBron James
LeBron,James,2544,40600112,2007-04-25 20:00:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,2.0,1,1,44.0,27.0,7.0,2.0,1.0,22.0,8.0,0.364,3.0,0.0,0.0,13.0,11.0,0.846,4.0,4.0,8.0,2.0,2.0,12.0,2006-07,LeBron James
LeBron,James,2544,40600111,2007-04-22 12:30:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,1.0,1,1,44.0,23.0,7.0,0.0,2.0,14.0,7.0,0.5,2.0,0.0,0.0,11.0,9.0,0.818,7.0,2.0,9.0,1.0,1.0,17.0,2006-07,LeBron James
LeBron,James,2544,20601220,2007-04-18 19:00:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,1,39.0,24.0,9.0,0.0,2.0,18.0,9.0,0.5,4.0,1.0,0.25,10.0,5.0,0.5,5.0,0.0,5.0,2.0,2.0,22.0,2006-07,LeBron James
LeBron,James,2544,20601211,2007-04-17 19:00:00,Cleveland,Cavaliers,Philadelphia,76ers,Regular Season,,,,1,0,36.0,18.0,6.0,0.0,0.0,15.0,7.0,0.467,2.0,0.0,0.0,7.0,4.0,0.571,4.0,1.0,5.0,3.0,1.0,-4.0,2006-07,LeBron James
LeBron,James,2544,20601188,2007-04-14 19:30:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,1,1,31.0,23.0,6.0,1.0,1.0,16.0,8.0,0.5,6.0,3.0,0.5,5.0,4.0,0.8,4.0,1.0,5.0,1.0,0.0,25.0,2006-07,LeBron James
LeBron,James,2544,20601173,2007-04-12 20:00:00,Cleveland,Cavaliers,New Jersey,Nets,Regular Season,,,,1,1,35.0,35.0,4.0,1.0,2.0,27.0,15.0,0.556,1.0,0.0,0.0,9.0,5.0,0.556,5.0,3.0,8.0,1.0,2.0,21.0,2006-07,LeBron James
LeBron,James,2544,20601143,2007-04-08 13:00:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,0,0,43.0,20.0,6.0,0.0,1.0,16.0,5.0,0.313,4.0,1.0,0.25,11.0,9.0,0.818,4.0,1.0,5.0,2.0,5.0,-11.0,2006-07,LeBron James
LeBron,James,2544,20601126,2007-04-06 20:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,1,0,44.0,25.0,5.0,1.0,1.0,23.0,7.0,0.304,3.0,0.0,0.0,14.0,11.0,0.786,6.0,0.0,6.0,3.0,2.0,5.0,2006-07,LeBron James
LeBron,James,2544,20601119,2007-04-05 19:00:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,0,1,48.0,35.0,5.0,0.0,0.0,21.0,11.0,0.524,5.0,2.0,0.4,13.0,11.0,0.846,7.0,2.0,9.0,4.0,4.0,3.0,2006-07,LeBron James
LeBron,James,2544,20601105,2007-04-03 20:00:00,Cleveland,Cavaliers,Minnesota,Timberwolves,Regular Season,,,,1,0,41.0,31.0,6.0,1.0,4.0,24.0,13.0,0.542,2.0,0.0,0.0,5.0,5.0,1.0,10.0,2.0,12.0,1.0,2.0,21.0,2006-07,LeBron James
LeBron,James,2544,20601084,2007-03-31 15:00:00,Cleveland,Cavaliers,Chicago,Bulls,Regular Season,,,,1,0,47.0,39.0,9.0,0.0,3.0,25.0,14.0,0.56,3.0,0.0,0.0,13.0,11.0,0.846,4.0,1.0,5.0,4.0,7.0,4.0,2006-07,LeBron James
LeBron,James,2544,20601063,2007-03-28 19:30:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,0,0,43.0,24.0,7.0,0.0,2.0,20.0,6.0,0.3,5.0,2.0,0.4,14.0,10.0,0.714,5.0,1.0,6.0,3.0,3.0,3.0,2006-07,LeBron James
LeBron,James,2544,20601054,2007-03-27 19:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,0,40.0,26.0,6.0,0.0,2.0,18.0,8.0,0.444,3.0,0.0,0.0,14.0,10.0,0.714,6.0,1.0,7.0,4.0,3.0,11.0,2006-07,LeBron James
LeBron,James,2544,20601042,2007-03-25 20:00:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,,,,0,1,40.0,18.0,8.0,0.0,1.0,19.0,8.0,0.421,6.0,1.0,0.167,1.0,1.0,1.0,3.0,0.0,3.0,4.0,5.0,-13.0,2006-07,LeBron James
LeBron,James,2544,20601026,2007-03-23 19:30:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,1,1,38.0,21.0,10.0,0.0,2.0,16.0,8.0,0.5,1.0,0.0,0.0,6.0,5.0,0.833,2.0,1.0,3.0,1.0,1.0,19.0,2006-07,LeBron James
LeBron,James,2544,20601010,2007-03-21 20:00:00,Cleveland,Cavaliers,Dallas,Mavericks,Regular Season,,,,0,1,45.0,31.0,4.0,3.0,2.0,28.0,12.0,0.429,6.0,1.0,0.167,7.0,6.0,0.857,6.0,0.0,6.0,3.0,6.0,-6.0,2006-07,LeBron James
LeBron,James,2544,20600998,2007-03-20 19:00:00,Cleveland,Cavaliers,Charlotte,Bobcats,Regular Season,,,,0,0,46.0,37.0,6.0,3.0,1.0,31.0,12.0,0.387,9.0,2.0,0.222,12.0,11.0,0.917,4.0,2.0,6.0,4.0,3.0,-5.0,2006-07,LeBron James
LeBron,James,2544,20600982,2007-03-17 19:30:00,Cleveland,Cavaliers,Utah,Jazz,Regular Season,,,,1,1,43.0,24.0,9.0,2.0,2.0,21.0,8.0,0.381,6.0,0.0,0.0,13.0,8.0,0.615,15.0,2.0,17.0,3.0,4.0,7.0,2006-07,LeBron James
LeBron,James,2544,20600963,2007-03-14 20:00:00,Cleveland,Cavaliers,Memphis,Grizzlies,Regular Season,,,,1,0,29.0,29.0,4.0,0.0,3.0,17.0,11.0,0.647,7.0,4.0,0.571,6.0,3.0,0.5,5.0,1.0,6.0,0.0,2.0,35.0,2006-07,LeBron James
LeBron,James,2544,20600940,2007-03-11 18:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,1,38.0,26.0,6.0,1.0,3.0,22.0,10.0,0.455,6.0,2.0,0.333,5.0,4.0,0.8,4.0,3.0,7.0,2.0,2.0,23.0,2006-07,LeBron James
